Index,Prime,Time,OriginalTime
1491,12491,1,355
1492,12497,1,355
1493,12503,1,355
1494,12511,1,355
1495,12517,1,355
1496,12527,1,355
1497,12539,1,355
1498,12541,1,355
1499,12547,1,355
1500,12553,1,355
1501,12569,1,355
1502,12577,1,355
1503,12583,1,355
1504,12589,1,355
1505,12601,1,355
1506,12611,1,355
1507,12613,1,355
1508,12619,1,355
1509,12637,1,355
1510,12641,1,355
1511,12647,1,355
1512,12653,1,355
1513,12659,1,355
1514,12671,1,355
1515,12689,1,355
1516,12697,1,355
1517,12703,1,355
1518,12713,1,355
1519,12721,1,355
1520,12739,1,355
1521,12743,1,355
1522,12757,1,355
1523,12763,1,355
1524,12781,1,355
1525,12791,1,355
1526,12799,1,355
1527,12809,1,355
1528,12821,1,355
1529,12823,1,355
1530,12829,1,355
1531,12841,1,355
1532,12853,1,355
1533,12889,1,355
1534,12893,1,355
1535,12899,1,355
1536,12907,1,355
1537,12911,1,355
1538,12917,1,355
1539,12919,1,355
1540,12923,1,355
1541,12941,1,355
1542,12953,1,355
1543,12959,1,355
1544,12967,1,355
1545,12973,1,355
1546,12979,1,355
1547,12983,1,355
1548,13001,1,355
1549,13003,1,355
1550,13007,1,355
1551,13009,1,355
1552,13033,1,355
1553,13037,1,355
1554,13043,1,355
1555,13049,1,355
1556,13063,1,355
1557,13093,1,355
1558,13099,1,355
1559,13103,1,355
1560,13109,1,355
1561,13121,1,355
1562,13127,1,355
1563,13147,1,355
1564,13151,1,355
1565,13159,1,355
1566,13163,1,355
1567,13171,1,355
1568,13177,1,355
1569,13183,1,355
1570,13187,1,355
1571,13217,1,355
1572,13219,1,355
1573,13229,1,355
1574,13241,1,355
1575,13249,1,355
1576,13259,1,355
1577,13267,1,355
1578,13291,1,355
1579,13297,1,355
1580,13309,1,355
1581,13313,1,355
1582,13327,1,355
1583,13331,1,355
1584,13337,1,355
1585,13339,1,355
1586,13367,1,355
1587,13381,1,355
1588,13397,1,355
1589,13399,1,355
1590,13411,1,355
1591,13417,1,355
1592,13421,1,355
1593,13441,1,355
1594,13451,1,355
1595,13457,1,355
1596,13463,1,355
1597,13469,1,355
1598,13477,1,355
1599,13487,1,355
1600,13499,1,355
1601,13513,1,355
1602,13523,1,355
1603,13537,1,355
1604,13553,1,355
1605,13567,1,355
1606,13577,1,355
1607,13591,1,355
1608,13597,1,355
1609,13613,1,355
1610,13619,1,355
1611,13627,1,355
1612,13633,1,355
1613,13649,1,355
1614,13669,1,355
1615,13679,1,355
1616,13681,1,355
1617,13687,1,355
1618,13691,1,355
1619,13693,1,355
1620,13697,1,355
1621,13709,1,355
1622,13711,1,355
1623,13721,1,355
1624,13723,1,355
1625,13729,1,355
1626,13751,1,355
1627,13757,1,355
1628,13759,1,355
1629,13763,1,355
1630,13781,1,355
1631,13789,1,355
1632,13799,1,355
1633,13807,1,355
1634,13829,1,355
1635,13831,1,355
1636,13841,1,355
1637,13859,1,355
1638,13873,1,355
1639,13877,1,355
1640,13879,1,355
1641,13883,1,355
1642,13901,1,355
1643,13903,1,355
1644,13907,1,355
1645,13913,1,355
1646,13921,1,355
1647,13931,1,355
1648,13933,1,355
1649,13963,1,355
1650,13967,1,355
1651,13997,1,355
1652,13999,1,355
1653,14009,1,355
1654,14011,1,355
1655,14029,1,355
1656,14033,1,355
1657,14051,1,355
1658,14057,1,355
1659,14071,1,355
1660,14081,1,355
1661,14083,1,355
1662,14087,1,355
1663,14107,1,355
1664,14143,1,355
1665,14149,1,355
1666,14153,1,355
1667,14159,1,355
1668,14173,1,355
1669,14177,1,355
1670,14197,1,355
1671,14207,1,355
1672,14221,1,355
1673,14243,1,355
1674,14249,1,355
1675,14251,1,355
1676,14281,1,355
1677,14293,1,355
1678,14303,1,355
1679,14321,1,355
1680,14323,1,355
1681,14327,1,355
1682,14341,1,355
1683,14347,1,355
1684,14369,1,355
1685,14387,1,355
1686,14389,1,355
1687,14401,1,355
1688,14407,1,355
1689,14411,1,355
1690,14419,1,355
1691,14423,1,355
1692,14431,1,355
1693,14437,1,355
1694,14447,1,355
1695,14449,1,355
1696,14461,1,355
1697,14479,1,355
1698,14489,1,355
1699,14503,1,355
1700,14519,1,355
1701,14533,1,355
1702,14537,1,355
1703,14543,1,355
1704,14549,1,355
1705,14551,1,355
1706,14557,1,355
1707,14561,1,355
1708,14563,1,355
1709,14591,1,355
1710,14593,1,355
1711,14621,1,355
1712,14627,1,355
1713,14629,1,355
1714,14633,1,355
1715,14639,1,355
1716,14653,1,355
1717,14657,1,355
1718,14669,1,355
1719,14683,1,355
1720,14699,1,355
1721,14713,1,355
1722,14717,1,355
1723,14723,1,355
1724,14731,1,355
1725,14737,1,355
1726,14741,1,355
1727,14747,1,355
1728,14753,1,355
1729,14759,1,355
1730,14767,1,355
1731,14771,1,355
1732,14779,1,355
1733,14783,1,355
1734,14797,1,355
1735,14813,1,355
1736,14821,1,355
1737,14827,1,355
1738,14831,1,355
1739,14843,1,355
1740,14851,1,355
1741,14867,1,355
1742,14869,1,355
1743,14879,1,355
1744,14887,1,355
1745,14891,1,355
1746,14897,1,355
1747,14923,1,355
1748,14929,1,355
1749,14939,1,355
1750,14947,1,355
1751,14951,1,355
1752,14957,1,355
1753,14969,1,355
1754,14983,1,355
1755,15013,1,355
1756,15017,1,355
1757,15031,1,355
1758,15053,1,355
1759,15061,1,355
1760,15073,1,355
1761,15077,1,355
1762,15083,1,355
1763,15091,1,355
1764,15101,1,355
1765,15107,1,355
1766,15121,1,355
1767,15131,1,355
1768,15137,1,355
1769,15139,1,355
1770,15149,1,355
1771,15161,1,355
1772,15173,1,355
1773,15187,1,355
1774,15193,1,355
1775,15199,1,355
1776,15217,1,355
1777,15227,1,355
1778,15233,1,355
1779,15241,1,355
1780,15259,1,355
1781,15263,1,355
1782,15269,1,355
1783,15271,1,355
1784,15277,1,355
1785,15287,1,355
1786,15289,1,355
1787,15299,1,355
1788,15307,1,355
1789,15313,1,355
1790,15319,1,355
1791,15329,1,355
1792,15331,1,355
1793,15349,1,355
1794,15359,1,355
1795,15361,1,355
1796,15373,1,355
1797,15377,1,355
1798,15383,1,355
1799,15391,1,355
1800,15401,1,355
1801,15413,1,355
1802,15427,1,355
1803,15439,1,355
1804,15443,1,355
1805,15451,1,355
1806,15461,1,355
1807,15467,1,355
1808,15473,1,355
1809,15493,1,355
1810,15497,1,355
1811,15511,1,355
1812,15527,1,355
1813,15541,1,355
1814,15551,1,355
1815,15559,1,355
1816,15569,1,355
1817,15581,1,355
1818,15583,1,355
1819,15601,1,355
1820,15607,1,355
1821,15619,1,355
1822,15629,1,355
1823,15641,1,355
1824,15643,1,355
1825,15647,1,355
1826,15649,1,355
1827,15661,1,355
1828,15667,1,355
1829,15671,1,355
1830,15679,1,355
1831,15683,1,355
1832,15727,1,355
1833,15731,1,355
1834,15733,1,355
1835,15737,1,355
1836,15739,1,355
1837,15749,1,355
1838,15761,1,355
1839,15767,1,355
1840,15773,1,355
1841,15787,1,355
1842,15791,1,355
1843,15797,1,355
1844,15803,1,355
1845,15809,1,355
1846,15817,1,355
1847,15823,1,355
1848,15859,1,355
1849,15877,1,355
1850,15881,1,355
1851,15887,1,355
1852,15889,1,355
1853,15901,1,355
1854,15907,1,355
1855,15913,1,355
1856,15919,1,355
1857,15923,1,355
1858,15937,1,355
1859,15959,1,355
1860,15971,1,355
1861,15973,1,355
1862,15991,1,355
1863,16001,1,355
1864,16007,1,355
1865,16033,1,355
1866,16057,1,355
1867,16061,1,355
1868,16063,1,355
1869,16067,1,355
1870,16069,1,355
1871,16073,1,355
1872,16087,1,355
1873,16091,1,355
1874,16097,1,355
1875,16103,1,355
1876,16111,1,355
1877,16127,1,355
1878,16139,1,355
1879,16141,1,355
1880,16183,1,355
1881,16187,1,355
1882,16189,1,355
1883,16193,1,355
1884,16217,1,355
1885,16223,1,355
1886,16229,1,355
1887,16231,1,355
1888,16249,1,355
1889,16253,1,355
1890,16267,1,355
1891,16273,1,355
1892,16301,1,355
1893,16319,1,355
1894,16333,1,355
1895,16339,1,355
1896,16349,1,355
1897,16361,1,355
1898,16363,1,355
1899,16369,1,355
1900,16381,1,355
1901,16411,1,355
1902,16417,1,355
1903,16421,1,355
1904,16427,1,355
1905,16433,1,355
1906,16447,1,355
1907,16451,1,355
1908,16453,1,355
1909,16477,1,355
1910,16481,1,355
1911,16487,1,355
1912,16493,1,355
1913,16519,1,355
1914,16529,1,355
1915,16547,1,355
1916,16553,1,355
1917,16561,1,355
1918,16567,1,355
1919,16573,1,355
1920,16603,1,355
1921,16607,1,355
1922,16619,1,355
1923,16631,1,355
1924,16633,1,355
1925,16649,1,355
1926,16651,1,355
1927,16657,1,355
1928,16661,1,355
1929,16673,1,355
1930,16691,1,355
1931,16693,1,355
1932,16699,1,355
1933,16703,1,355
1934,16729,1,355
1935,16741,1,355
1936,16747,1,355
1937,16759,1,355
1938,16763,1,355
1939,16787,1,355
1940,16811,1,355
1941,16823,1,355
1942,16829,1,355
1943,16831,1,355
1944,16843,1,355
1945,16871,1,355
1946,16879,1,355
1947,16883,1,355
1948,16889,1,355
1949,16901,1,355
1950,16903,1,355
1951,16921,1,355
1952,16927,1,355
1953,16931,1,355
1954,16937,1,355
1955,16943,1,355
1956,16963,1,355
1957,16979,1,355
1958,16981,1,355
1959,16987,1,355
1960,16993,1,355
1961,17011,1,355
1962,17021,1,355
1963,17027,1,355
1964,17029,1,355
1965,17033,1,355
1966,17041,1,355
1967,17047,1,355
1968,17053,1,355
1969,17077,1,355
1970,17093,1,355
1971,17099,1,355
1972,17107,1,355
1973,17117,1,355
1974,17123,1,355
1975,17137,1,355
1976,17159,1,355
1977,17167,1,355
1978,17183,1,355
1979,17189,1,355
1980,17191,1,355
1981,17203,1,355
1982,17207,1,355
1983,17209,1,355
1984,17231,1,355
1985,17239,1,355
1986,17257,1,355
1987,17291,1,355
1988,17293,1,355
1989,17299,1,355
1990,17317,1,355
1991,17321,1,355
1992,17327,1,355
1993,17333,1,355
1994,17341,1,355
1995,17351,1,355
1996,17359,1,355
1997,17377,1,355
1998,17383,1,355
1999,17387,1,355
2000,17389,1,355
2001,17393,1,355
2002,17401,1,355
2003,17417,1,355
2004,17419,1,355
2005,17431,1,355
2006,17443,1,355
2007,17449,1,355
2008,17467,1,355
2009,17471,1,355
2010,17477,1,355
2011,17483,1,355
2012,17489,1,355
2013,17491,1,355
2014,17497,1,355
2015,17509,1,355
2016,17519,1,355
2017,17539,1,355
2018,17551,1,355
2019,17569,1,355
2020,17573,1,355
2021,17579,1,355
2022,17581,1,355
2023,17597,1,355
2024,17599,1,355
2025,17609,1,355
2026,17623,1,355
2027,17627,1,355
2028,17657,1,355
2029,17659,1,355
2030,17669,1,355
2031,17681,1,355
2032,17683,1,355
2033,17707,1,355
2034,17713,1,355
2035,17729,1,355
2036,17737,1,355
2037,17747,1,355
2038,17749,1,355
2039,17761,1,355
2040,17783,1,355
2041,17789,1,355
2042,17791,1,355
2043,17807,1,355
2044,17827,1,355
2045,17837,1,355
2046,17839,1,355
2047,17851,1,355
2048,17863,1,355
2049,17881,1,355
2050,17891,1,355
2051,17903,1,355
2052,17909,1,355
2053,17911,1,355
2054,17921,1,355
2055,17923,1,355
2056,17929,1,355
2057,17939,1,355
2058,17957,1,355
2059,17959,1,355
2060,17971,1,355
2061,17977,1,355
2062,17981,1,355
2063,17987,1,355
2064,17989,1,355
2065,18013,1,355
2066,18041,1,355
2067,18043,1,355
2068,18047,1,355
2069,18049,1,355
2070,18059,1,355
2071,18061,1,355
2072,18077,1,355
2073,18089,1,355
2074,18097,1,355
2075,18119,1,355
2076,18121,1,355
2077,18127,1,355
2078,18131,1,355
2079,18133,1,355
2080,18143,1,355
2081,18149,1,355
2082,18169,1,355
2083,18181,1,355
2084,18191,1,355
2085,18199,1,355
2086,18211,1,355
2087,18217,1,355
2088,18223,1,355
2089,18229,1,355
2090,18233,1,355
2091,18251,1,355
2092,18253,1,355
2093,18257,1,355
2094,18269,1,355
2095,18287,1,355
2096,18289,1,355
2097,18301,1,355
2098,18307,1,355
2099,18311,1,355
2100,18313,1,355
2101,18329,1,355
2102,18341,1,355
2103,18353,1,355
2104,18367,1,355
2105,18371,1,355
2106,18379,1,355
2107,18397,1,355
2108,18401,1,355
2109,18413,1,355
2110,18427,1,355
2111,18433,1,355
2112,18439,1,355
2113,18443,1,355
2114,18451,1,355
2115,18457,1,355
2116,18461,1,355
2117,18481,1,355
2118,18493,1,355
2119,18503,1,355
2120,18517,1,355
2121,18521,1,355
2122,18523,1,355
2123,18539,1,355
2124,18541,1,355
2125,18553,1,355
2126,18583,1,355
2127,18587,1,355
2128,18593,1,355
2129,18617,1,355
2130,18637,1,355
2131,18661,1,355
2132,18671,1,355
2133,18679,1,355
2134,18691,1,355
2135,18701,1,355
2136,18713,1,355
2137,18719,1,355
2138,18731,1,355
2139,18743,1,355
2140,18749,1,355
2141,18757,1,355
2142,18773,1,355
2143,18787,1,355
2144,18793,1,355
2145,18797,1,355
2146,18803,1,355
2147,18839,1,355
2148,18859,1,355
2149,18869,1,355
2150,18899,1,355
2151,18911,1,355
2152,18913,1,355
2153,18917,1,355
2154,18919,1,355
2155,18947,1,355
2156,18959,1,355
2157,18973,1,355
2158,18979,1,355
2159,19001,1,355
2160,19009,1,355
2161,19013,1,355
2162,19031,1,355
2163,19037,1,355
2164,19051,1,355
2165,19069,1,355
2166,19073,1,355
2167,19079,1,355
2168,19081,1,355
2169,19087,1,355
2170,19121,1,355
2171,19139,1,355
2172,19141,1,355
2173,19157,1,355
2174,19163,1,355
2175,19181,1,355
2176,19183,1,355
2177,19207,1,355
2178,19211,1,355
2179,19213,1,355
2180,19219,1,355
2181,19231,1,355
2182,19237,1,355
2183,19249,1,355
2184,19259,1,355
2185,19267,1,355
2186,19273,1,355
2187,19289,1,355
2188,19301,1,355
2189,19309,1,355
2190,19319,1,355
2191,19333,1,355
2192,19373,1,355
2193,19379,1,355
2194,19381,1,355
2195,19387,1,355
2196,19391,1,355
2197,19403,1,355
2198,19417,1,355
2199,19421,1,355
2200,19423,1,355
2201,19427,1,355
2202,19429,1,355
2203,19433,1,355
2204,19441,1,355
2205,19447,1,355
2206,19457,1,355
2207,19463,1,355
2208,19469,1,355
2209,19471,1,355
2210,19477,1,355
2211,19483,1,355
2212,19489,1,355
2213,19501,1,355
2214,19507,1,355
2215,19531,1,355
2216,19541,1,355
2217,19543,1,355
2218,19553,1,355
2219,19559,1,355
2220,19571,1,355
2221,19577,1,355
2222,19583,1,355
2223,19597,1,355
2224,19603,1,355
2225,19609,1,355
2226,19661,1,355
2227,19681,1,355
2228,19687,1,355
2229,19697,1,355
2230,19699,1,355
2231,19709,1,355
2232,19717,1,355
2233,19727,1,355
2234,19739,1,355
2235,19751,1,355
2236,19753,1,355
2237,19759,1,355
2238,19763,1,355
2239,19777,1,355
2240,19793,1,355
2241,19801,1,355
2242,19813,1,355
2243,19819,1,355
2244,19841,1,355
2245,19843,1,355
2246,19853,1,355
2247,19861,1,355
2248,19867,1,355
2249,19889,1,355
2250,19891,1,355
2251,19913,1,355
2252,19919,1,355
2253,19927,1,355
2254,19937,1,355
2255,19949,1,355
2256,19961,1,355
2257,19963,1,355
2258,19973,1,355
2259,19979,1,355
2260,19991,1,355
2261,19993,1,355
2262,19997,1,355
2263,20011,1,355
2264,20021,1,355
2265,20023,1,355
2266,20029,1,355
2267,20047,1,355
2268,20051,1,355
2269,20063,1,355
2270,20071,1,355
2271,20089,1,355
2272,20101,1,355
2273,20107,1,355
2274,20113,1,355
2275,20117,1,355
2276,20123,1,355
2277,20129,1,355
2278,20143,1,355
2279,20147,1,355
2280,20149,1,355
2281,20161,1,355
2282,20173,1,355
2283,20177,1,355
2284,20183,1,355
2285,20201,1,355
2286,20219,1,355
2287,20231,1,355
2288,20233,1,355
2289,20249,1,355
2290,20261,1,355
2291,20269,1,355
2292,20287,1,355
2293,20297,1,355
2294,20323,1,355
2295,20327,1,355
2296,20333,1,355
2297,20341,1,355
2298,20347,1,355
2299,20353,1,355
2300,20357,1,355
2301,20359,1,355
2302,20369,1,355
2303,20389,1,355
2304,20393,1,355
2305,20399,1,355
2306,20407,1,355
2307,20411,1,355
2308,20431,1,355
2309,20441,1,355
2310,20443,1,355
2311,20477,1,355
2312,20479,1,355
2313,20483,1,355
2314,20507,1,355
2315,20509,1,355
2316,20521,1,355
2317,20533,1,355
2318,20543,1,355
2319,20549,1,355
2320,20551,1,355
2321,20563,1,355
2322,20593,1,355
2323,20599,1,355
2324,20611,1,355
2325,20627,1,355
2326,20639,1,355
2327,20641,1,355
2328,20663,1,355
2329,20681,1,355
2330,20693,1,355
2331,20707,1,355
2332,20717,1,355
2333,20719,1,355
2334,20731,1,355
2335,20743,1,355
2336,20747,1,355
2337,20749,1,355
2338,20753,1,355
2339,20759,1,355
2340,20771,1,355
2341,20773,1,355
2342,20789,1,355
2343,20807,1,355
2344,20809,1,355
2345,20849,1,355
2346,20857,1,355
2347,20873,1,355
2348,20879,1,355
2349,20887,1,355
2350,20897,1,355
2351,20899,1,355
2352,20903,1,355
2353,20921,1,355
2354,20929,1,355
2355,20939,1,355
2356,20947,1,355
2357,20959,1,355
2358,20963,1,355
2359,20981,1,355
2360,20983,1,355
2361,21001,1,355
2362,21011,1,355
2363,21013,1,355
2364,21017,1,355
2365,21019,1,355
2366,21023,1,355
2367,21031,1,355
2368,21059,1,355
2369,21061,1,355
2370,21067,1,355
2371,21089,1,355
2372,21101,1,355
2373,21107,1,355
2374,21121,1,355
2375,21139,1,355
2376,21143,1,355
2377,21149,1,355
2378,21157,1,355
2379,21163,1,355
2380,21169,1,355
2381,21179,1,355
2382,21187,1,355
2383,21191,1,355
2384,21193,1,355
2385,21211,1,355
2386,21221,1,355
2387,21227,1,355
2388,21247,1,355
2389,21269,1,355
2390,21277,1,355
2391,21283,1,355
2392,21313,1,355
2393,21317,1,355
2394,21319,1,355
2395,21323,1,355
2396,21341,1,355
2397,21347,1,355
2398,21377,1,355
2399,21379,1,355
2400,21383,1,355
2401,21391,1,355
2402,21397,1,355
2403,21401,1,355
2404,21407,1,355
2405,21419,1,355
2406,21433,1,355
2407,21467,1,355
2408,21481,1,355
2409,21487,1,355
2410,21491,1,355
2411,21493,1,355
2412,21499,1,355
2413,21503,1,355
2414,21517,1,355
2415,21521,1,355
2416,21523,1,355
2417,21529,1,355
2418,21557,1,355
2419,21559,1,355
2420,21563,1,355
2421,21569,1,355
2422,21577,1,355
2423,21587,1,355
2424,21589,1,355
2425,21599,1,355
2426,21601,1,355
2427,21611,1,355
2428,21613,1,355
2429,21617,1,355
2430,21647,1,355
2431,21649,1,355
2432,21661,1,355
2433,21673,1,355
2434,21683,1,355
2435,21701,1,355
2436,21713,1,355
2437,21727,1,355
2438,21737,1,355
2439,21739,1,355
2440,21751,1,355
2441,21757,1,355
2442,21767,1,355
2443,21773,1,355
2444,21787,1,355
2445,21799,1,355
2446,21803,1,355
2447,21817,1,355
2448,21821,1,355
2449,21839,1,355
2450,21841,1,355
2451,21851,1,355
2452,21859,1,355
2453,21863,1,355
2454,21871,1,355
2455,21881,1,355
2456,21893,1,355
2457,21911,1,355
2458,21929,1,355
2459,21937,1,355
2460,21943,1,355
2461,21961,1,355
2462,21977,1,355
2463,21991,1,355
2464,21997,1,355
2465,22003,1,355
2466,22013,1,355
2467,22027,1,355
2468,22031,1,355
2469,22037,1,355
2470,22039,1,355
2471,22051,1,355
2472,22063,1,355
2473,22067,1,355
2474,22073,1,355
2475,22079,1,355
2476,22091,1,355
2477,22093,1,355
2478,22109,1,355
2479,22111,1,355
2480,22123,1,355
2481,22129,1,355
2482,22133,1,355
2483,22147,1,355
2484,22153,1,355
2485,22157,1,355
2486,22159,1,355
2487,22171,1,355
2488,22189,1,355
2489,22193,1,355
2490,22229,1,355
2491,22247,1,355
2492,22259,1,355
2493,22271,1,355
2494,22273,1,355
2495,22277,1,355
2496,22279,1,355
2497,22283,1,355
2498,22291,1,355
2499,22303,1,355
2500,22307,1,355
2501,22343,1,355
2502,22349,1,355
2503,22367,1,355
2504,22369,1,355
2505,22381,1,355
2506,22391,1,355
2507,22397,1,355
2508,22409,1,355
2509,22433,1,355
2510,22441,1,355
2511,22447,1,355
2512,22453,1,355
2513,22469,1,355
2514,22481,1,355
2515,22483,1,355
2516,22501,1,355
2517,22511,1,355
2518,22531,1,355
2519,22541,1,355
2520,22543,1,355
2521,22549,1,355
2522,22567,1,355
2523,22571,1,355
2524,22573,1,355
2525,22613,1,355
2526,22619,1,355
2527,22621,1,355
2528,22637,1,355
2529,22639,1,355
2530,22643,1,355
2531,22651,1,355
2532,22669,1,355
2533,22679,1,355
2534,22691,1,355
2535,22697,1,355
2536,22699,1,355
2537,22709,1,355
2538,22717,1,355
2539,22721,1,355
2540,22727,1,355
2541,22739,1,355
2542,22741,1,355
2543,22751,1,355
2544,22769,1,355
2545,22777,1,355
2546,22783,1,355
2547,22787,1,355
2548,22807,1,355
2549,22811,1,355
2550,22817,1,355
2551,22853,1,355
2552,22859,1,355
2553,22861,1,355
2554,22871,1,355
2555,22877,1,355
2556,22901,1,355
2557,22907,1,355
2558,22921,1,355
2559,22937,1,355
2560,22943,1,355
2561,22961,1,355
2562,22963,1,355
2563,22973,1,355
2564,22993,1,355
2565,23003,1,355
2566,23011,1,355
2567,23017,1,355
2568,23021,1,355
2569,23027,1,355
2570,23029,1,355
2571,23039,1,355
2572,23041,1,355
2573,23053,1,355
2574,23057,1,355
2575,23059,1,355
2576,23063,1,355
2577,23071,1,355
2578,23081,1,355
2579,23087,1,355
2580,23099,1,355
2581,23117,1,355
2582,23131,1,355
2583,23143,1,355
2584,23159,1,355
2585,23167,1,355
2586,23173,1,355
2587,23189,1,355
2588,23197,1,355
2589,23201,1,355
2590,23203,1,355
2591,23209,1,355
2592,23227,1,355
2593,23251,1,355
2594,23269,1,355
2595,23279,1,355
2596,23291,1,355
2597,23293,1,355
2598,23297,1,355
2599,23311,1,355
2600,23321,1,355
2601,23327,1,355
2602,23333,1,355
2603,23339,1,355
2604,23357,1,355
2605,23369,1,355
2606,23371,1,355
2607,23399,1,355
2608,23417,1,355
2609,23431,1,355
2610,23447,1,355
2611,23459,1,355
2612,23473,1,355
2613,23497,1,355
2614,23509,1,355
2615,23531,1,355
2616,23537,1,355
2617,23539,1,355
2618,23549,1,355
2619,23557,1,355
2620,23561,1,355
2621,23563,1,355
2622,23567,1,355
2623,23581,1,355
2624,23593,1,355
2625,23599,1,355
2626,23603,1,355
2627,23609,1,355
2628,23623,1,355
2629,23627,1,355
2630,23629,1,355
2631,23633,1,355
2632,23663,1,355
2633,23669,1,355
2634,23671,1,355
2635,23677,1,355
2636,23687,1,355
2637,23689,1,355
2638,23719,1,355
2639,23741,1,355
